Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents
6682-QJDGB,1,Female,,No,No,No,No,0
2919-HBCJO,1,Female,20,Yes,No,No,No,0
7816-VGHTO,,Male,36,No,No,Yes,No,0
0164-APGRB,1,Female,34,No,No,No,No,0
5914-GXMDA,,Female,30,,,Yes,No,0
1271-SJBGZ,1,Female,35,No,No,No,No,
0523-VNGTF,,Female,40,No,No,,No,
9762-YAQAA,1,,53,No,No,Yes,No,0
3208-YPIOE,,Male,29,Yes,,No,No,
9278-VZKCD,1,Female,51,No,No,Yes,No,0
6770-XUAGN,,Male,49,No,No,No,No,0
3580-GICBM,1,Female,30,,No,No,No,0
1625-JAIIY,1,Male,,No,No,Yes,No,0
7794-JASDG,1,Male,27,,No,No,,0
6231-WFGFH,1,Male,47,,No,No,No,
8457-XIGKN,1,Male,,No,No,No,No,0
3810-PJUHR,1,Male,42,No,No,Yes,No,0
8774-GSBUN,1,Male,24,Yes,No,No,No,0
5124-EOGYE,1,Male,20,Yes,No,No,No,0
2189-UXTKY,1,Male,,No,No,No,No,0
1976-CFOCS,1,Male,,No,No,Yes,No,0
5647-FXOTP,1,Male,,No,No,Yes,No,0
4480-QQRHC,1,Female,38,No,No,Yes,No,0
3645-DEYGF,1,Female,25,Yes,No,Yes,No,
8043-PNYSD,1,Male,27,Yes,No,No,No,
1508-DFXCU,1,Female,54,No,No,No,No,0
0314-TKOSI,1,Male,48,No,No,No,No,0
3125-RAHBV,,Male,59,No,No,No,,0
4291-TPNFG,1,Male,47,No,No,,No,0
0407-BDJKB,1,Male,,No,No,No,No,0
7797-EJMDP,1,Female,,,No,No,No,0
5016-IBERQ,1,Male,36,No,No,No,,0
0174-QRVVY,1,Male,25,Yes,No,No,,0
1970-KKFWL,1,Female,55,No,No,Yes,No,
6128-AQBMT,1,Male,42,No,No,No,No,0
1496-GGSUK,1,,20,Yes,No,No,No,0
2959-EEXWB,1,Female,,No,No,No,No,
7707-PYBBH,1,Male,31,,,,No,
5816-JMLGY,1,Male,63,No,No,No,No,0
5275-PMFUT,1,Male,64,No,No,No,No,
2495-TTHBQ,,Female,42,No,No,Yes,No,
5789-LDFXO,1,Female,,No,No,No,No,0
4654-DLAMQ,1,Male,34,No,No,No,Yes,
7909-FIOIY,,Female,54,,No,No,No,0
0463-TXOAK,1,Male,28,Yes,No,Yes,No,0
6380-ARCEH,1,,39,No,No,Yes,No,0
5256-SKJGO,1,Female,44,No,No,No,No,0
1752-OZXFY,1,Female,,No,No,No,No,0
9360-OMDZZ,1,Female,31,No,No,No,No,0
3988-RQIXO,1,,49,No,No,No,No,0
0002-ORFBO,1,Male,40,No,No,Yes,No,0
5414-OFQCB,1,Male,54,No,No,No,No,
5909-ECHUI,1,Male,,Yes,,No,No,0
6579-JPICP,1,Female,31,No,No,No,No,0
8819-IMISP,1,Male,36,No,,Yes,No,0
7134-HBPBS,1,,60,No,No,Yes,,0
2799-ARNLO,1,Female,43,,No,No,Yes,2
1897-OKVMW,,,58,No,No,No,No,0
5399-ZIMKF,1,,51,No,No,Yes,No,0
1010-DIAUQ,1,Female,51,No,No,,No,0
1820-DJFPH,1,,50,No,No,No,No,0
9506-UXUSK,1,Male,35,No,No,No,No,0
7508-MYBOG,1,Male,37,No,No,No,No,0
7861-UVUFT,1,Male,,No,No,No,No,0
3284-SVCRO,1,Male,41,No,,No,No,
0708-LGSMF,1,Female,49,No,,No,No,0
0310-SUCIN,1,Female,47,No,No,No,,0
6217-KDYWC,1,,39,No,No,Yes,,
8098-TDCBU,1,Female,41,No,No,No,,0
8017-UVSZU,1,Male,53,No,No,No,No,0
5197-YPYBZ,1,,44,No,No,,No,0
1245-HARPS,1,Male,30,No,No,No,No,0
6603-YRDCJ,1,Female,64,No,No,No,No,0
0723-FDLAY,,Male,,No,No,No,No,0
2521-NPUZR,1,Female,27,,No,,No,
0319-QZTCO,1,Female,37,No,No,Yes,No,0
0596-BQCEQ,1,Female,25,Yes,No,Yes,,0
8445-DNBAE,1,Female,53,No,No,No,No,0
5774-QPLTF,1,Male,22,Yes,No,No,Yes,2
9079-LWTFD,1,Male,58,No,No,No,No,0
3530-VWVGU,1,Male,54,No,No,No,,
6726-WEXXK,1,Male,42,No,No,No,No,0
4367-NUYAO,1,,49,No,No,,Yes,1
4154-AQUGT,,Male,26,Yes,No,No,No,0
1629-DQQVB,1,,46,No,No,No,,0
7776-QWNFX,,Male,29,Yes,No,No,No,0
5084-OOVCJ,1,Female,31,,No,No,No,
7649-PHJVR,1,Male,27,Yes,No,Yes,No,0
3612-YVGSJ,1,Female,62,,No,No,,0
3441-CGZJH,1,Male,39,No,No,Yes,No,0
8513-OLYGY,1,Male,56,No,No,No,No,0
7898-PDWQE,,Male,,No,No,Yes,No,0
2181-UAESM,1,,57,No,No,No,No,0
9710-ZUSHQ,,Female,26,Yes,No,Yes,No,
5442-PPTJY,1,,46,No,No,Yes,Yes,2
1208-NBVFH,1,Female,60,No,No,,No,
7285-KLOTR,1,Male,20,Yes,No,No,Yes,
3680-CTHUH,1,Male,25,Yes,No,No,No,0
6040-CGACY,1,Male,49,No,No,,No,0
9747-DDZOS,,Male,39,No,No,No,No,0
7596-LDUXP,1,,34,No,No,No,No,0
8205-VSLRB,1,Male,44,No,No,No,No,
9742-XOKTS,1,Female,33,No,No,No,No,0
6968-MHOMU,,Female,31,No,No,Yes,No,
3014-WJKSM,1,Female,21,Yes,No,,No,0
5649-VUKMC,1,Female,62,No,No,Yes,No,0
6000-APYLU,1,Male,54,No,No,Yes,,
7815-PDTHL,1,Female,40,No,No,No,No,0
9625-QNLUX,1,Female,47,No,No,No,No,0
3243-ZHOHY,1,,28,Yes,No,No,No,0
5649-RXQTV,1,Female,55,No,No,Yes,No,0
7432-FFVAR,1,,27,Yes,No,No,No,0
8295-FHIVV,1,Male,50,No,No,No,,0
4021-RQSNY,1,Female,46,No,No,No,No,0
7480-QNVZJ,1,Female,38,No,No,Yes,,3
2926-JEJJC,,,44,No,,No,Yes,
4710-NKCAW,1,Male,60,No,No,No,No,0
1810-MVMAI,1,Male,,No,,No,No,
1481-ZUWZA,1,,53,No,No,,No,0
3170-NMYVV,1,Male,44,No,No,No,No,0
2469-DTSGX,1,Female,43,No,No,,No,0
8033-ATFAS,,Female,62,No,No,No,,0
5071-FBJFS,1,Male,50,,No,No,No,0
9170-GYZJC,,,57,No,No,No,No,0
2386-LAHRK,,Male,62,No,No,Yes,Yes,3
8645-KWHJO,1,Female,59,No,No,Yes,No,0
5233-GEEAX,1,Male,56,No,No,No,No,0
6457-USBER,1,Male,40,No,No,,No,0
9134-CEQMF,1,Male,32,No,No,No,No,0
9055-MOJJJ,1,Female,34,No,No,No,No,0
4304-XUMGI,,Male,22,Yes,No,No,No,0
9143-CANJF,1,Female,45,,No,No,No,0
1087-GRUYI,1,Female,58,No,No,,No,0
3733-ZEECP,1,Female,56,No,No,No,No,0
8388-FYNPZ,1,Female,36,No,,Yes,No,
9947-OTFQU,1,Male,56,No,No,No,No,
7771-CFQRQ,1,Male,54,No,No,No,No,0
9919-KNPOO,1,Female,,No,,Yes,No,0
1042-HFUCW,1,Female,64,No,No,No,No,0
8637-XJIVR,1,Female,58,No,No,No,No,0
5199-FPUSP,1,Male,27,Yes,,No,,
9780-FKVVF,1,Female,55,No,No,Yes,Yes,3
0816-TSPHQ,,Female,55,No,No,No,No,0
8380-MQINP,1,Male,27,Yes,No,No,No,0
4987-GQWPO,1,Female,25,Yes,No,No,No,0
4291-YZODP,1,,47,No,No,Yes,No,0
2696-ECXKC,1,Male,,No,,No,,0
1972-XMUWV,1,Female,22,Yes,,No,,0
6108-OQZDQ,1,Female,33,No,No,Yes,No,0
4282-MSACW,,Male,27,,No,,,0
4061-UKJWL,1,Male,34,No,,Yes,No,
3966-HRMZA,1,Female,20,Yes,No,No,No,0
3841-NFECX,1,Female,55,No,No,Yes,No,0
2307-FYNNL,1,Male,22,Yes,No,No,No,0
5681-LLOEI,,Female,63,No,No,Yes,No,
9950-MTGYX,1,Female,49,No,No,Yes,No,0
3629-ZNKXA,1,Male,29,,No,No,No,0
9026-RNUJS,1,Male,63,No,No,No,No,0
1910-FMXJM,1,,51,No,No,No,No,0
2690-DVRVK,1,Male,47,No,No,No,No,
2082-OJVTK,1,Female,28,Yes,No,,No,0
5804-LEPIM,1,Male,64,No,No,Yes,Yes,2
2775-SEFEE,1,Male,44,No,No,,,0
3091-FYHKI,1,Female,40,No,No,No,No,0
1565-RHDJD,1,Female,28,Yes,,No,No,0
6923-EFPNL,1,Female,36,No,No,Yes,No,0
8779-YIQQA,1,,46,,No,No,No,0
9412-ARGBX,1,Male,53,No,No,No,No,0
7537-RBWEA,1,,42,No,,No,Yes,3
6734-FQAJX,,,42,,No,No,No,0
6840-RESVB,,,48,,No,,No,0
3604-WLABM,1,Male,,No,No,Yes,,2
5150-ITWWB,1,Male,21,Yes,No,No,No,0
8277-RVRSV,1,Male,39,No,No,Yes,No,0
2263-SFSQZ,1,Male,27,Yes,No,,,0
1298-PHBTI,1,Female,57,No,,No,No,0
2305-MRGLV,,Female,30,No,,No,No,
6923-JHPMP,1,,,No,No,Yes,No,0
5177-RVZNU,1,Female,,Yes,No,Yes,No,0
0432-CAJZV,1,Male,,No,No,Yes,Yes,
1705-GUHPV,1,Female,25,Yes,No,No,No,0
1395-WSWXR,,Male,36,No,,Yes,No,0
8393-DLHGA,1,Female,46,,No,Yes,No,0
6370-ZVHDV,1,,35,No,No,No,,0
3957-SQXML,1,Female,60,No,No,Yes,No,
2927-CVULT,1,,19,Yes,No,No,No,0
7762-URZQH,,Male,,No,,Yes,No,0
6333-YDVLT,1,Female,52,,No,,No,0
0899-WZRSD,1,Female,28,Yes,No,Yes,No,0
7339-POGZN,1,Female,36,No,No,No,No,0
1541-ETJZO,1,Female,42,No,No,Yes,No,0
9828-QHFBK,,Female,49,No,No,No,No,0
7337-CINUD,1,Male,22,Yes,No,No,No,0
7148-XZPHA,1,Male,,Yes,No,No,No,0
3570-YUEKJ,1,Female,64,No,No,,No,0
6522-YRBXD,1,Female,44,,No,Yes,No,0
9560-BBZXK,1,Female,,No,No,,No,0
4616-EWBNJ,1,Female,40,No,No,No,,0
0191-ZHSKZ,1,,34,No,No,Yes,No,0
7850-THJMU,1,Male,36,No,No,Yes,No,
5868-CZJDR,1,Female,43,No,No,Yes,No,0
3853-LYGAM,1,,53,,No,No,No,0
7795-CFOCW,1,Male,32,No,No,Yes,No,0
6180-YBIQI,1,Female,61,No,No,No,No,0
8017-LXHFA,1,Female,37,No,No,Yes,No,0
6169-PPETC,1,Male,29,Yes,No,No,No,0
0962-CQPWQ,1,Male,39,No,No,No,,0
4855-SNKMY,1,Female,24,Yes,No,Yes,No,
2408-PSJVE,1,Male,40,No,No,Yes,No,
8944-AILEF,1,Female,50,No,No,No,,
9477-LGWQI,1,Female,62,No,No,,,1
2798-NYLMZ,1,Female,48,No,No,,No,
2122-YWVYA,1,Female,23,Yes,,Yes,Yes,1
7619-PLRLP,1,Female,,No,,,No,0
1376-HHBDV,1,,31,No,No,Yes,No,0
2311-QYMUQ,1,Male,30,No,No,No,No,0
9822-WMWVG,1,Female,,No,No,Yes,No,
4291-HYEBC,1,Female,56,No,No,Yes,No,0
1173-NOEYG,1,,47,No,,Yes,No,0
7306-YDSOI,1,Male,,No,No,,No,0
4310-KEDTB,1,Female,50,No,No,No,No,0
6418-PIQSP,1,Male,52,No,No,No,,0
3214-IYUUQ,1,Male,,No,,Yes,,0
3474-BAFSJ,1,Male,,No,No,,No,
6161-UUUTA,1,Male,19,Yes,No,No,,0
7892-QVYKW,1,Female,38,No,No,Yes,Yes,
0078-XZMHT,1,Male,34,No,No,No,No,0
0678-RLHVP,1,Male,50,No,No,No,No,0
5846-QFDFI,1,Male,38,No,,Yes,No,0
8587-XYZSF,1,,,No,No,No,No,0
6736-DHUQI,1,Female,36,,No,No,No,0
3370-GQEAL,1,,48,,No,Yes,No,0
8670-ERCJH,,Male,,No,,Yes,Yes,2
9778-OGKQZ,1,Female,,No,No,No,No,0
4958-XCBDQ,1,Female,53,No,No,No,No,0
7083-MIOPC,1,,33,No,No,Yes,Yes,1
4716-HHKQH,1,Female,27,Yes,No,,No,0
3530-CRZSB,,Female,31,No,No,No,No,0
7131-ZQZNK,1,Female,20,Yes,No,,Yes,2
5271-YNWVR,1,Female,,Yes,No,,Yes,1
5294-IMHHT,,Male,59,,No,,No,0
4713-ZBURT,1,Male,46,No,No,Yes,No,0
0315-LVCRK,1,Male,45,No,No,No,No,0
6689-VRRTK,1,Female,49,No,,No,No,0
9277-JOOMO,1,Female,42,No,No,No,No,0
3351-NGXYI,1,Female,37,No,No,No,No,0
7521-YXVZY,1,,23,Yes,No,Yes,No,0
8745-PVESG,1,Male,58,No,No,No,No,
2680-XKKNJ,1,Female,,No,No,Yes,No,0
9069-LGEUL,1,Male,34,No,No,No,No,0
0362-ZBZWJ,,,56,No,No,,,0
0098-BOWSO,1,Male,52,No,No,No,No,0
7869-ZYDST,1,Male,50,No,,Yes,Yes,1
5515-AKOAJ,1,Female,33,No,No,Yes,Yes,1
3737-XBQDD,1,Female,27,,No,Yes,No,0
2103-ZRXFN,1,Male,51,No,No,Yes,No,0
7740-KKCXF,1,Female,,Yes,No,Yes,Yes,3
7102-JJVTX,1,Female,,No,No,,Yes,1
5049-GLYVG,1,Female,23,Yes,No,,No,0
4317-VTEOA,1,Male,37,,,Yes,No,0
4193-ORFCL,1,Male,38,No,No,Yes,No,0
2129-ALKBS,1,Male,44,No,No,No,No,0
1709-EJDOX,,Female,63,,No,No,Yes,
5751-USDBL,,Female,54,No,No,,No,0
2826-DXLQO,1,Male,35,,No,No,No,
6860-YRJZP,,Female,21,,No,Yes,No,0
7064-JHXCE,1,,40,No,No,Yes,No,0
0115-TFERT,1,,39,No,No,Yes,No,0
6725-TPKJO,,Female,,No,No,Yes,Yes,2
9385-NXKDA,1,Male,61,,No,Yes,No,
6993-OHLXR,1,Male,48,No,No,Yes,No,0
8100-PNJMH,1,Female,61,No,No,No,No,0
9314-IJWSQ,1,Female,49,,,,No,0
6374-NTQLP,1,Female,19,Yes,No,Yes,Yes,3
5448-VWNAM,1,Male,22,Yes,No,Yes,No,0
8290-YWKHZ,1,Female,25,Yes,No,No,No,0
6994-FGRHH,1,Male,35,No,No,Yes,No,0
3338-CVVEH,1,Male,,No,No,No,No,
5630-AHZIL,1,Male,19,Yes,No,No,No,0
2197-OMWGI,1,Female,61,,No,No,No,0
9530-GRMJG,1,Female,62,No,No,,,0
1850-AKQEP,1,Male,24,Yes,No,Yes,No,0
6814-ZPWFQ,1,Female,38,No,,Yes,No,0
4701-MLJPN,1,Male,,No,No,Yes,No,0
1347-KTTTA,1,Female,,No,No,,No,
9880-TDQAC,1,Male,19,Yes,No,Yes,Yes,3
1725-IQNIY,1,Male,42,No,,Yes,Yes,
6005-OBZPH,1,Male,29,Yes,No,No,Yes,1
6762-NSODU,,Female,51,No,No,,No,0
0231-LXVAP,1,Male,55,No,No,Yes,,3
8374-UULRV,1,Male,41,No,No,No,No,0
4558-FANTW,,Female,64,No,No,No,,0
2226-ICFDO,1,Male,,No,No,Yes,No,0
7228-PAQPD,1,Male,22,Yes,No,Yes,No,
2984-AFWNC,1,Female,40,No,No,No,No,0
3410-MHHUM,1,,32,No,No,No,Yes,2
3445-HXXGF,1,Female,23,Yes,No,Yes,No,0
3253-HKOKL,,Female,45,No,No,,No,0
3643-AHCFP,1,Male,46,No,No,Yes,No,0
6502-MJQAE,1,Male,38,No,No,Yes,No,0
3694-GLTJM,,Male,51,,No,Yes,No,0
9140-CZQZZ,1,Female,24,Yes,No,No,No,0
2055-BFOCC,1,Female,55,No,No,Yes,No,
6064-ZATLR,1,,32,,No,Yes,No,0
2525-GVKQU,1,,53,No,No,No,,0
3417-TSCIC,1,Male,28,Yes,No,No,No,0
8548-AWOFC,1,Female,26,Yes,No,Yes,No,0
2506-CLAKW,,Male,62,,No,No,No,
8035-BUYVG,1,Female,,Yes,No,Yes,No,0
6473-ULUHT,1,Male,49,No,No,,No,0
7945-HLKEA,1,Male,64,No,No,No,No,0
1636-NTNCO,1,Female,47,,No,No,No,0
9577-WJVCQ,1,Female,,No,No,No,,0
5616-PRTNT,1,Male,40,No,No,No,No,0
8325-QRPZR,,Female,38,No,No,Yes,No,0
4277-BWBML,1,Male,35,No,No,No,No,0
4905-JEFDW,1,Male,28,Yes,No,No,No,0
5961-VUSRV,1,Female,27,Yes,No,Yes,No,0
6328-ZPBGN,1,Male,56,No,No,No,No,0
6542-LWGXJ,1,,29,,No,No,No,0
8364-TRMMK,1,Female,19,Yes,No,Yes,No,0
4801-KFYKL,1,Female,42,No,No,Yes,Yes,1
3638-VBZTA,1,Male,46,No,No,No,No,0
5153-RTHKF,1,Female,35,No,No,No,No,0
5013-SBUIH,1,Female,,,No,Yes,No,0
4238-HFHSN,1,Female,62,No,No,Yes,No,0
7379-POKDZ,1,Male,64,No,No,No,No,0
1996-DBMUS,1,Female,30,No,No,Yes,No,0
0623-EJQEG,1,Male,50,No,No,Yes,No,0
3654-ARMGP,1,Male,47,No,No,,No,0
5485-WUYWF,,Female,24,Yes,No,No,,0
8780-RSYYU,1,Female,29,Yes,No,No,No,0
3727-RJMEO,1,Female,44,No,No,No,No,0
8292-FRFZQ,1,Female,24,Yes,,No,No,0
4804-NCPET,1,,64,No,No,No,No,0
9391-LMANN,1,,35,,No,,No,0
5307-DZCVC,1,Male,,,No,No,No,0
8547-NSBBO,1,,51,No,No,Yes,No,0
3753-TSEMP,1,Female,43,No,No,,No,0
1052-QJIBV,1,Male,44,No,No,No,No,0
3787-TRIAL,1,Female,38,No,No,Yes,Yes,1
7321-PKUYW,1,Male,32,No,No,Yes,Yes,3
4951-UKAAQ,1,Male,34,No,No,No,No,0
8937-RDTHP,1,Male,55,No,No,No,No,0
2509-TFPJU,1,Female,,No,No,Yes,No,0
2931-XIQBR,1,,44,No,No,,Yes,2
4583-PARNH,1,Male,42,No,No,Yes,Yes,3
0810-BDHAW,1,Male,60,No,No,,No,0
5940-NFXKV,1,Female,,,No,No,No,0
0822-QGCXA,1,Female,40,No,No,No,No,0
4458-KVRBJ,1,Female,25,Yes,No,No,No,
3678-MNGZX,1,Male,49,No,No,,No,0
7577-SWIFR,1,Male,64,No,No,Yes,No,0
8685-WHQPW,,Female,,No,No,Yes,No,
0665-XHDJU,1,,40,No,No,No,No,0
3472-QPRCH,,Female,31,No,No,Yes,No,0
9221-OTIVJ,1,Male,62,No,No,No,No,0
1480-IVEVR,1,Female,30,No,No,Yes,,0
2896-TBNBE,1,Female,,,No,Yes,Yes,1
7858-GTZSP,1,Female,31,No,No,No,No,0
7396-VJUZB,1,Male,,No,,No,No,0
3572-UUHRS,1,Female,63,,No,No,No,0
6646-QVXLR,,Female,20,Yes,No,No,No,0
8292-ITGYJ,1,,22,Yes,No,Yes,Yes,1
6497-TILVL,1,Male,50,No,No,No,,0
3096-JRDSO,1,Female,39,No,No,No,No,0
4439-JMPMT,1,Female,,,No,Yes,No,0
3804-RVTGV,1,,47,,No,No,No,0
5222-JCXZT,1,Male,57,,No,Yes,No,0
0757-WCUUZ,1,Male,27,Yes,No,No,No,0
9705-ZJBCG,1,Male,,Yes,No,Yes,No,0
2960-NKRSO,1,Male,62,No,No,Yes,,0
5419-JKZNQ,1,Male,59,No,No,,Yes,1
0843-WTBXE,1,Female,64,No,No,No,No,0
1724-IQWNM,1,Male,61,No,No,Yes,No,0
0815-MFZGM,1,Female,34,No,No,No,No,0
7746-QYVCO,,Male,51,No,,No,No,0
2234-XADUH,1,Male,25,Yes,No,Yes,No,0
8914-RBTSB,,Male,60,No,No,Yes,No,0
2240-HSJQD,,Male,47,,No,,Yes,1
3352-ALMCK,1,Male,,No,,Yes,,0
6352-TWCAU,1,Male,44,No,No,No,No,0
1360-RCYRT,1,Female,45,No,No,Yes,No,0
1518-VOWAV,1,Male,28,Yes,No,,No,
9028-LIHRP,1,Female,29,,No,No,No,0
9681-OXGVC,1,,31,No,No,No,No,0
2192-OZITF,1,Female,52,,No,No,,0
5919-TMRGD,1,Male,41,,No,No,No,0
4191-XOVOM,1,Female,53,No,No,Yes,,
2371-JQHZZ,1,Male,59,,No,No,No,0
1660-HSOOQ,1,Female,51,No,No,No,No,0
7501-VTYLJ,1,Male,50,No,No,No,No,0
3259-KNMRR,1,Male,62,No,No,No,Yes,2
0390-DCFDQ,,Female,49,No,No,No,No,
9853-JFZDU,1,,47,No,No,No,,0
1061-PNTHC,1,Female,61,No,No,No,No,0
8871-JLMHM,1,Female,44,No,No,Yes,No,0
8328-SKJNO,1,Female,46,No,,No,,0
8920-NAVAY,1,Female,,,No,No,No,0
3167-SNQPL,1,Female,,No,No,Yes,No,0
8884-ADFVN,1,Male,62,,No,No,No,0
7764-BDPEE,1,,59,No,No,Yes,No,0
3815-SLMEF,1,Female,55,No,No,Yes,No,
8058-JMEQO,1,Female,,No,No,Yes,No,0
5698-BQJOH,1,Male,,,No,No,No,0
5529-GIBVH,1,Female,58,No,No,Yes,Yes,1
3057-VJJQE,,Female,27,Yes,No,Yes,Yes,2
3324-OIRTO,1,Female,41,No,No,Yes,Yes,3
4013-UBXWQ,1,Female,61,No,No,No,No,0
5829-NVSQN,1,Male,54,No,,Yes,No,0
7161-DFHUF,1,Female,31,No,No,No,No,0
1522-VVDMG,1,Female,49,No,,Yes,No,0
2623-DRYAM,1,Male,30,,No,No,,0
8932-CZHRQ,1,Male,21,Yes,No,Yes,No,0
0106-GHRQR,1,Female,46,,No,No,No,0
5327-XOKKY,1,Male,52,,No,Yes,No,0
9968-FFVVH,1,Male,,No,No,No,No,0
1525-LNLOJ,1,,,No,No,Yes,No,0
7056-IMHCC,1,Female,45,No,No,,Yes,3
1915-OAKWD,1,Female,59,No,No,Yes,,0
1614-JBEBI,1,Female,30,No,No,Yes,No,0
7895-VONWT,1,Male,26,Yes,No,Yes,Yes,3
0618-XWMSS,1,Male,47,No,,Yes,No,0
4250-FDVOU,1,Female,53,No,No,No,No,0
1663-MHLHE,1,Male,,No,No,Yes,No,0
4803-LBYPN,,Female,,Yes,,,No,
7534-BFESC,1,Female,48,No,,No,No,0
5220-AGAAX,1,Male,35,No,No,Yes,No,0
4468-KAZHE,1,,,Yes,No,Yes,No,0
2357-COQEK,1,Male,45,No,No,Yes,No,0
6713-OKOMC,1,Male,61,No,No,No,No,
5301-GAUUY,1,Male,52,No,,No,Yes,2
9867-JCZSP,1,Female,23,Yes,No,Yes,,0
8182-BJDSI,1,Male,25,,No,,No,0
4349-GFQHK,1,Male,32,No,No,Yes,,0
2737-WFVYW,1,Female,42,No,No,,No,0
4459-BBGHE,1,Male,24,Yes,No,Yes,No,0
8676-TRMJS,,Male,56,No,No,Yes,No,
6038-GCYEC,,Female,47,No,No,Yes,Yes,3
4837-QUSFT,1,Female,50,No,No,,No,0
1456-TWCGB,1,Male,62,No,No,,Yes,2
9881-VCZEP,1,Female,64,No,No,No,No,0
0042-JVWOJ,1,Male,26,Yes,No,No,No,0
2346-CZYIL,1,Female,,No,No,Yes,No,0
1386-ZIKUV,1,Male,42,No,No,,,3
3009-JWMPU,1,Male,31,No,No,No,No,0
5442-BXVND,1,Male,32,No,No,Yes,No,0
6624-JDRDS,1,Female,41,No,No,Yes,No,0
1621-YNCJH,1,,,No,No,,No,
6210-KBBPI,1,Female,50,No,No,Yes,No,0
8562-GHPPI,1,Female,54,No,No,Yes,Yes,2
9337-SRRNI,1,Male,,Yes,,No,No,0
8010-EZLOU,,Male,,No,No,No,Yes,2
3855-ONCAR,1,Female,47,No,No,No,No,
3090-HAWSU,,,21,,No,No,No,0
4429-WYGFR,1,Female,,No,No,No,No,
5376-DEQCP,1,Male,36,No,No,No,No,0
7115-IRDHS,,,19,Yes,No,No,No,0
2108-YKQTY,1,Male,37,No,No,Yes,Yes,2
9985-MWVIX,1,Male,43,No,No,No,,
5671-UUNXD,1,Male,52,No,No,Yes,Yes,3
7298-IZWLY,1,Female,51,No,,,Yes,3
0550-DCXLH,1,Male,47,,No,,Yes,2
7225-CBZPL,1,Male,25,,No,No,No,0
0423-UDIJQ,1,Male,60,No,No,No,No,0
6297-NOOPG,1,Female,54,No,No,Yes,,0
6300-BWMJX,1,Female,24,Yes,No,Yes,,0
7980-MHFLQ,1,Female,32,No,No,Yes,No,0
3096-WPXBT,1,Female,26,Yes,No,Yes,No,0
3764-MNMOI,,Female,43,,No,Yes,,5
4700-UBQMV,1,Female,52,No,No,,,0
0196-VULGZ,,Female,57,No,No,No,No,0
9851-QXEEQ,1,Male,59,No,No,Yes,Yes,1
0572-ZJKLT,1,Female,22,Yes,No,No,,0
9249-FXSCK,1,Male,35,No,No,No,,
6979-ZNSFF,1,Male,,No,No,Yes,Yes,4
2400-FEQME,1,Female,26,Yes,No,Yes,Yes,3
8884-MRNSU,1,Male,,No,No,Yes,Yes,
8713-IGZSO,,Female,,Yes,No,Yes,Yes,2
5893-KCLGT,,Female,22,Yes,No,No,No,0
6837-BJYDQ,1,Male,55,No,No,No,No,0
6221-AVQYL,1,Male,51,No,No,No,No,0
7501-IWUNG,,Male,19,Yes,No,Yes,No,0
5207-PLSTK,1,Male,63,No,No,Yes,Yes,3
1571-SAVHK,1,Male,49,,No,Yes,Yes,1
2172-EJXVF,1,Male,19,Yes,No,Yes,No,
1142-IHLOO,1,Male,23,Yes,No,Yes,Yes,1
5777-KJIRB,1,Male,34,No,No,Yes,,0
2252-NKNSI,1,Female,23,Yes,No,No,No,0
2843-CQMEG,1,Female,32,No,,Yes,Yes,3
4350-ZTLPI,1,Female,55,No,No,No,No,0
9847-HNVGP,1,Male,26,Yes,No,Yes,No,0
3525-DVKFN,1,Male,30,No,No,No,No,0
0690-SRQID,1,Male,59,No,No,No,No,
9170-ARBTB,1,Female,62,No,No,Yes,Yes,1
3594-IVHJZ,1,Female,40,No,No,No,No,0
9483-GCPWE,1,,56,,No,No,No,0
3976-BWUCK,1,Male,52,No,No,,No,
2683-JXWQQ,1,Male,25,Yes,No,,,0
3569-JFODW,1,Male,32,No,No,,No,0
0602-DDUML,1,Male,56,,No,Yes,,0
0617-AQNWT,1,Male,19,Yes,No,Yes,No,0
7779-ORAEL,1,,52,No,No,,No,0
6537-QLGEX,,Male,36,No,No,No,No,0
2220-IAHLS,1,Male,,No,No,No,No,0
4549-ZDQYY,1,Male,22,Yes,No,No,No,0
4550-VBOFE,1,Male,53,No,No,Yes,No,0
5602-BVFMK,1,Male,,No,No,,No,0
6140-QNRQQ,1,Male,21,Yes,No,,No,0
2049-BAFNW,,Male,47,No,No,No,No,0
8003-EWNDZ,1,Female,55,No,,No,No,0
2925-VDZHY,1,Male,35,No,No,Yes,No,0
8601-QACRS,1,,,Yes,No,Yes,No,0
8757-TFHHJ,1,,48,,,No,,0
0840-DFEZH,1,Male,47,No,,Yes,Yes,3
0823-HSCDJ,1,,57,No,No,No,Yes,2
9099-FTUHS,1,Male,63,No,No,No,No,0
7996-MHXLW,1,Female,64,No,No,No,No,0
2545-LXYVJ,1,,55,No,No,,,0
9787-XVQIU,1,Female,30,No,No,No,,0
4546-FOKWR,,Female,51,No,No,No,No,
1013-QCWAM,1,Female,27,Yes,No,No,,0
9763-GRSKD,1,,56,No,No,Yes,Yes,1
5457-COLHT,1,Female,49,No,,No,,0
6614-VBEGU,1,Male,,Yes,No,Yes,No,0
7923-IYJWY,1,Female,48,No,No,Yes,No,0
1169-WCVAK,1,Male,41,No,No,Yes,No,0
5555-RNPGT,1,,40,No,No,No,No,0
9848-JQJTX,1,Female,31,No,No,No,No,0
2632-UCGVD,1,,41,No,No,,No,0
