Customer ID,Age,Senior Citizen,Latitude,Longitude,Satisfaction Score,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Multiple Lines,Internet Service,Internet Type,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Unlimited Data,Contract,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Churn Category
3811-VBYBZ,44.0,No,39.461768,-121.195825,5.0,Yes,1.0,67.0,Yes,No,Yes,Cable,No,Yes,No,No,Yes,One Year,3431.75,0.0,0.0,3142.3,6574.05,No Churn
2516-XSJKX,48.0,No,34.115192,-118.61017,2.0,No,0.0,1.0,Yes,No,No,None,No,No,No,No,No,Month-to-Month,20.2,0.0,0.0,43.52,63.72,Price
5753-QQWPW,64.0,No,34.019323,-118.391902,5.0,Yes,2.0,23.0,Yes,No,No,None,No,No,No,No,No,One Year,2078.2188,0.0,0.0,557.06,1002.36,No Churn
4450-YOOHP,68.0,Yes,33.703976,-117.824172,1.0,No,0.0,2.0,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,179.25,0.0,6.6882515,36.451748,222.39,Competitor
0853-NWIFK,35.0,No,39.34128,-120.786867,3.0,Yes,6.0,58.0,Yes,No,No,None,No,No,No,No,No,Two Year,1160.75,25.57,0.0,998.18,2133.36,No Churn
9391-DXGGG,30.0,No,39.562239,-121.14836,3.0,Yes,5.0,23.0,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,Month-to-Month,1282.85,0.0,0.0,296.24,1579.09,No Churn
7663-ZTEGJ,24.0,No,34.101608,-118.055848,3.0,Yes,3.0,53.0,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,One Year,5809.75,0.0,0.0,2216.46,8026.21,No Churn
4690-PKDQG,71.0,Yes,33.548869,-117.334165,3.0,No,0.0,59.0,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,One Year,5483.9,0.0,30.0,1129.26,6643.16,No Churn
1936-UAFEH,70.0,Yes,37.089111,-122.062213,3.0,Yes,6.0,60.0,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Two Year,5294.6,0.0,9.999756,1480.8,6785.4,No Churn
9554-DFKIC,54.0,No,32.85723,-117.209774,3.0,No,0.0,5.0,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,492.55,0.0,0.0,104.3,596.85,Competitor
3489-VSFRD,52.0,No,32.787836,-117.232376,3.0,No,0.0,28.0,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,One Year,2078.2188,0.0,0.0,1410.36,8630.71,Competitor
7698-YFGEZ,64.0,No,37.160194,-121.945611,4.0,No,0.0,66.0,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Two Year,4447.55,0.0,0.0,1354.32,5801.87,No Churn
6358-LYNGM,53.0,No,38.965804,-122.631779,0.0,No,0.0,28.0,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,75.8,0.0,0.0,14.48,90.28,Competitor
4135-FRWKJ,47.0,No,35.861928,-118.636698,4.0,No,0.0,57.0,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,One Year,5468.95,0.0,0.0,2219.58,7688.53,No Churn
8481-YYXWG,66.0,Yes,39.045246,-122.743181,4.0,Yes,2.0,4.0,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,One Year,303.7,0.0,30.0,35.0,368.7,No Churn
8748-HFWBO,55.0,No,38.784329,-121.373245,3.0,No,0.0,28.0,Yes,No,Yes,DSL,No,Yes,No,Yes,Yes,One Year,1516.6,0.0,0.0,964.04,2480.64,No Churn
6621-NRZAK,62.0,No,34.128284,-118.047732,5.0,No,0.0,5.0,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-to-Month,402.4375,0.0,-2.9874878,148.75,548.2,No Churn
6546-OPBBH,38.0,No,36.810568,-121.503022,3.0,Yes,2.0,28.0,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Month-to-Month,580.1,47.36,0.0,85.12,617.86,No Churn
6686-YPGHK,40.0,No,34.213049,-118.317651,2.0,No,0.0,1.0,Yes,No,Yes,DSL,Yes,No,No,No,Yes,Month-to-Month,402.4375,317.83752,0.0,26.85,111.45,Dissatisfaction
1921-KYSAY,50.0,No,33.817473,-117.810462,4.0,Yes,6.0,30.0,Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,Month-to-Month,402.4375,0.0,0.0,1560.9625,1963.4,No Churn
0997-YTLNY,35.0,No,37.45567,-122.407992,3.0,Yes,2.0,65.0,Yes,Yes,Yes,DSL,Yes,No,Yes,No,No,Month-to-Month,6914.95,0.0,59.99951,2646.15,9621.1,No Churn
4559-UWIHT,22.0,No,36.560498,-117.962461,4.0,No,0.0,3.0,Yes,No,No,None,No,No,No,No,No,Month-to-Month,57.2,0.0,0.0,9.359997,66.56,No Churn
4283-FUTGF,64.0,No,34.042286,-117.756106,3.0,Yes,1.0,72.0,Yes,Yes,No,None,No,No,No,No,No,Two Year,1787.35,0.0,0.0,2829.6,4616.95,No Churn
5902-WBLSE,54.0,No,41.962127,-122.527696,3.0,No,0.0,13.0,Yes,No,Yes,DSL,Yes,No,No,No,Yes,Month-to-Month,923.85,10.47,0.0,138.58,1051.96,No Churn
6967-PEJLL,66.0,Yes,33.954017,-118.402447,5.0,No,0.0,62.0,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,One Year,7053.35,0.0,0.0,2963.6,10016.95,No Churn
2984-RGEYA,28.0,No,38.619049,-121.517552,5.0,Yes,5.0,1.0,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,74.6,0.0,0.0,42.99,117.59,No Churn
9158-VCTQB,24.0,No,36.560498,-117.962461,3.0,No,0.0,14.0,Yes,No,Yes,Cable,Yes,No,No,No,Yes,Month-to-Month,709.5,0.0,0.0,507.08,1216.58,No Churn
3258-ZKPAI,28.0,No,34.18454,-119.224666,1.0,No,1.0,23.0,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,Month-to-Month,2331.3,0.0,0.0,872.85,3204.15,Other
0909-SELIE,47.0,No,34.296574,-118.244839,3.0,No,0.0,19.0,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Month-to-Month,1424.5,0.0,130.0,34.01,1588.51,Attitude
7838-LAZFO,27.0,No,37.147198,-121.120161,4.0,Yes,1.0,52.0,Yes,No,No,None,No,No,No,No,No,Two Year,1070.5,0.00012207031,0.0,177.32,1247.82,No Churn
3411-WLRSQ,63.0,Yes,36.814539,-119.711868,3.0,No,0.0,7.0,Yes,Yes,Yes,None,No,No,No,No,No,Month-to-Month,546.95,0.0,0.0,276.57,823.52,Competitor
3791-LGQCY,63.0,No,37.343827,-121.883119,3.0,Yes,4.0,64.0,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Month-to-Month,5135.35,0.0,0.0,3167.36,8302.71,No Churn
2208-NQBCT,40.0,No,35.184837,-119.402525,3.0,No,0.0,1.0,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,79.6,0.0,0.0,19.32,98.92,Attitude
7674-YTAFD,25.0,No,36.523619,-119.386868,3.0,No,0.0,6.0,No,No,Yes,Cable,No,No,No,No,Yes,Month-to-Month,298.7,0.0,0.0,0.0,298.7,No Churn
8160-HOWOX,30.0,No,36.15254796653061,-118.062611,4.0,Yes,4.0,40.0,Yes,No,Yes,DSL,Yes,Yes,No,Yes,Yes,Month-to-Month,2847.2,1.7964531,0.0,1167.3966,4012.8,No Churn
5296-PSYVW,64.0,No,38.169605,-121.310964,4.0,Yes,0.0,59.0,Yes,Yes,Yes,DSL,No,No,No,No,No,Two Year,1493.1,0.0,6.6882515,2432.57,3932.3584,No Churn
3420-YJLQT,63.0,No,33.987945,-118.370442,3.0,No,0.0,63.0,Yes,Yes,Yes,DSL,No,No,No,No,No,Two Year,1618.2,0.0,0.0,1684.6201,3302.82,No Churn
3070-DVEYC,69.0,Yes,36.878709,-119.7645,5.0,No,0.0,71.0,Yes,Yes,No,None,No,No,No,No,No,Two Year,1901.0,0.0,0.0,1575.49,3476.49,No Churn
6959-UWKHF,62.0,No,37.866009,-122.286228,3.0,No,0.0,37.0,Yes,No,Yes,None,No,No,No,No,Yes,Month-to-Month,2552.9,0.0,0.0,1067.08,3619.98,No Churn
2604-XVDAM,61.0,No,38.517295,-121.439819,1.0,Yes,1.0,16.0,Yes,Yes,Yes,Cable,No,Yes,No,No,Yes,Month-to-Month,402.4375,-1132.3125,0.0,605.28,2140.03,Competitor
6331-LWDTQ,62.0,No,34.139402,-118.128658,3.0,No,0.0,19.0,Yes,Yes,Yes,Cable,No,No,No,No,No,Month-to-Month,465.85,1.65,0.0,225.33997,689.54,No Churn
9753-OYLBX,37.0,No,34.084747,-117.886844,1.0,No,0.0,1.0,Yes,No,Yes,DSL,Yes,No,No,No,Yes,Month-to-Month,48.55,0.0,0.0,11.35,59.9,Attitude
8402-EIVQS,40.0,No,39.971228,-121.041166,1.0,No,0.0,16.0,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Month-to-Month,402.4375,0.0,0.0,206.72,1518.87,Dissatisfaction
1750-CSKKM,59.0,No,38.527297,-122.810044,4.0,Yes,2.0,60.0,Yes,No,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Two Year,5611.75,0.0,0.0,1950.0,7561.75,No Churn
2387-KDZQY,63.0,No,35.405722,-117.773354,5.0,No,0.0,28.0,Yes,No,No,None,Yes,No,No,No,No,Month-to-Month,511.25,0.0,0.0,346.84,858.09,No Churn
9489-DEDVP,71.0,Yes,36.757345,-119.818274,4.0,Yes,1.0,19.0,Yes,No,Yes,DSL,Yes,No,Yes,No,Yes,Month-to-Month,1286.05,0.0,0.0,578.36,1864.41,No Churn
1872-EBWSC,51.0,No,33.818477,-118.038307,4.0,Yes,10.0,68.0,Yes,No,No,None,No,No,No,No,No,Two Year,1292.65,0.0,0.0,3169.48,4462.13,No Churn
7321-ZNSLA,78.0,Yes,37.980269,-122.342635,2.0,No,0.0,2.0,Yes,No,Yes,DSL,No,No,No,No,Yes,Month-to-Month,92.65,0.0,0.0,87.32,179.97,Attitude
8375-KVTHK,57.0,No,37.80821,-121.308401,1.0,No,0.0,17.0,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Month-to-Month,1617.5,0.0,0.0,370.94,1988.44,Competitor
7964-ZRKKG,35.0,No,33.762351,-117.488725,4.0,No,0.0,4.0,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,Month-to-Month,84.5,0.0,0.0,130.16,214.66,No Churn
7000-WCEVQ,57.0,No,38.392559,-121.225093,3.0,Yes,2.0,72.0,No,No,Yes,DSL,Yes,Yes,No,No,Yes,Two Year,3580.95,1.7964531,0.0,1.7964531,3580.95,No Churn
7881-EVUAD,23.0,No,34.005439,-118.477507,2.0,No,0.0,3.0,Yes,No,Yes,DSL,No,No,No,No,Yes,Month-to-Month,188.7,0.0,0.0,143.04,331.74,Other
5473-KHBPS,48.0,No,35.490705,-119.286833,1.0,Yes,1.0,1.0,Yes,No,Yes,Cable,No,No,No,No,Yes,Month-to-Month,80.0,0.0,0.0,35.71,115.71,Competitor
1996-DBMUS,30.0,No,34.072121,-117.698319,5.0,Yes,1.0,71.0,Yes,Yes,No,None,No,No,No,No,Yes,Month-to-Month,1732.95,0.0,0.0,582.91,2315.86,No Churn
2129-ALKBS,44.0,No,33.797638,-118.11662,5.0,No,0.0,10.0,Yes,Yes,No,None,No,No,No,No,No,Two Year,251.6,0.0,0.0,321.0,572.6,No Churn
1794-SWWKL,19.0,No,37.959706,-121.287669,3.0,Yes,7.0,11.0,Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,Month-to-Month,723.35,0.0,0.0,183.81,907.16,No Churn
1131-QQZEB,21.0,No,32.726627,-116.994608,3.0,No,0.0,23.0,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,One Year,2292.75,0.0,0.0,964.62,3257.37,No Churn
0196-JTUQI,77.0,Yes,40.704293,-122.803899,2.0,Yes,2.0,12.0,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,950.2,0.0,0.0,83.64,1033.84,Competitor
1273-MTETI,76.0,Yes,37.873283,-121.292034,3.0,Yes,2.0,65.0,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,One Year,6767.1,0.0,6.6882515,96.01146,6869.8,No Churn
7216-KAOID,65.0,Yes,34.003553,-118.308933,4.0,Yes,9.0,28.0,Yes,Yes,Yes,DSL,Yes,No,No,Yes,Yes,One Year,1752.65,0.0,0.0,765.0,2517.65,No Churn
7623-TRNQN,63.0,No,34.711224,-114.702256,3.0,Yes,5.0,40.0,Yes,No,No,None,No,No,No,No,No,Month-to-Month,402.4375,0.0,0.0,2643.8625,3046.3,No Churn
7156-MXBJE,41.0,No,34.063947,-118.383001,3.0,No,0.0,9.0,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,857.25,0.0,0.0,244.89,1102.14,Price
0310-SUCIN,47.0,No,39.971228,-121.041166,1.0,No,0.0,1.0,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,55.0,0.0,0.0,32.74,87.74,Price
4298-OYIFC,22.0,No,37.100948,-120.270136,3.0,Yes,5.0,32.0,Yes,No,No,None,No,No,No,No,No,Month-to-Month,674.55,0.0,0.00012207031,1121.6,1796.15,No Churn
1539-LNKHM,70.0,Yes,36.15254796653061,-122.383941,1.0,Yes,1.0,3.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,279.55,0.0,0.0,96.93,376.48,Competitor
4636-QRJKY,65.0,Yes,33.22784,-117.200024,3.0,No,0.0,9.0,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Two Year,637.4,0.0,0.0,224.64,862.04,No Churn
0582-AVCLN,77.0,Yes,33.993991,-118.39704,3.0,No,0.0,2.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,158.4,0.0,0.0,46.920013,205.32,Price
9237-HQITU,44.0,No,36.78979,-119.929894,0.0,Yes,1.0,71.0,No,No,Yes,Cable,No,Yes,No,No,No,Two Year,3515.25,0.0,100.0,0.0,3615.25,Dissatisfaction
3824-RHKVR,64.0,No,39.493991,-122.286363,4.0,Yes,4.0,69.0,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Month-to-Month,5388.15,0.0,0.0,3058.77,8446.92,No Churn
7869-ZYDST,50.0,No,33.752524,-118.210737,4.0,Yes,1.0,15.0,Yes,No,Yes,Cable,No,Yes,Yes,Yes,Yes,Month-to-Month,1071.4,0.0,0.0,126.6,1198.0,No Churn
5297-MDOIR,47.0,No,38.517295,-121.439819,4.0,No,0.0,43.0,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,One Year,4532.3,0.0,130.0004,438.17,5100.47,No Churn
5458-CQJTA,39.0,No,33.920907,-117.489426,4.0,No,0.0,62.0,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,One Year,2078.2188,-5055.2314,0.0,2284.08,9417.53,No Churn
1399-OUPJN,45.0,No,37.424342,-122.165641,5.0,Yes,2.0,57.0,Yes,No,No,None,No,Yes,No,No,No,One Year,1061.6,0.0,0.0,2368.92,3430.52,No Churn
2580-ASVVY,44.0,No,36.303666,-119.825657,5.0,Yes,2.0,11.0,Yes,No,Yes,None,No,No,No,No,Yes,Month-to-Month,1020.2,0.0,0.0,423.28,1443.48,No Churn
2465-BLLEU,36.0,No,33.802664,-118.179971,3.0,Yes,0.0,1.0,Yes,No,No,None,No,No,No,No,Yes,Month-to-Month,19.9,0.0,0.0,7.76,27.66,No Churn
6586-MYGKD,33.0,No,34.213049,-118.317651,4.0,Yes,0.0,1.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Month-to-Month,79.15,0.0,60.0,18.0,157.15,No Churn
4732-RRJZC,57.0,No,33.194742,-117.29032,4.0,No,0.0,28.0,Yes,No,No,None,No,No,No,No,No,Month-to-Month,216.2,0.0,0.0,493.68,709.88,No Churn
6260-XLACS,67.0,Yes,37.786031,-122.437301,4.0,No,0.0,23.0,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,One Year,1643.55,1.7964531,80.0,407.05646,2128.81,No Churn
6173-GOLSU,63.0,Yes,34.004379,-117.447864,2.0,Yes,1.0,1.0,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,69.55,0.0,0.0,12.46,82.01,Dissatisfaction
1027-LKKQQ,63.0,No,37.801776,-122.402293,3.0,No,0.0,12.0,Yes,No,No,None,No,No,No,No,Yes,One Year,267.0,0.0,0.0,199.07999,466.08,No Churn
7463-IFMQU,39.0,No,41.280341,-120.150381,5.0,Yes,0.0,2.0,Yes,No,No,None,No,No,No,No,No,Month-to-Month,41.2,0.0,0.0,25.36,66.56,No Churn
6645-MXQJT,63.0,Yes,32.898613,-117.202937,3.0,Yes,0.0,9.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,762.5,0.0,0.0,116.19,878.69,Competitor
8294-UIMBA,63.0,No,34.035849,-118.503508,5.0,Yes,7.0,49.0,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,4889.2,0.0,0.0,1341.62,6230.82,No Churn
6691-CCIHA,50.0,No,36.319181,-117.593053,3.0,Yes,2.0,71.0,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,One Year,2078.2188,0.0,0.0,1637.26,7683.36,No Churn
5397-TUPSH,52.0,No,34.457541,-119.631072,3.0,Yes,0.0,46.0,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Month-to-Month,402.4375,0.0,0.0,2079.2,2481.6375,Dissatisfaction
7247-XOZPB,37.0,No,34.460197,-119.802602,4.0,No,0.0,5.0,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,No,Month-to-Month,420.45,0.0,10.0,228.7,659.15,No Churn
2135-DQWAQ,65.0,Yes,36.719141,-119.202677,3.0,No,0.0,4.0,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,292.8,0.0,0.0,147.72,440.52,Other
1455-ESIQH,60.0,No,36.464635,-119.094348,3.0,Yes,5.0,39.0,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,One Year,2343.85,1.7964531,140.0,538.2,3020.2537,No Churn
4927-WWOOZ,73.0,Yes,32.830852,-116.444601,0.0,Yes,1.0,43.0,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Month-to-Month,402.4375,0.0,0.0,749.49,5163.79,Competitor
2616-FLVQC,30.0,No,37.954089,-121.329761,4.0,No,0.0,57.0,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Two Year,4317.35,0.0,0.0,1406.19,5723.54,No Churn
7137-RYLPP,71.0,Yes,37.394411,-120.127262,3.0,Yes,2.0,43.0,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,One Year,3953.15,0.0,0.0,197.37,4150.52,No Churn
6551-ZCOTS,38.0,No,33.818477,-118.038307,3.0,Yes,2.0,7.0,Yes,No,No,None,No,Yes,No,No,No,Two Year,144.15,0.0,0.0,246.82,390.97,No Churn
3545-CNWRG,65.0,Yes,33.887676,-118.127289,0.0,No,0.0,40.0,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,No,Month-to-Month,3233.85,0.0,0.0,1794.4,5028.25,Price
9833-TGFHX,29.0,No,41.10831,-121.360362,3.0,No,0.0,28.0,Yes,No,No,None,No,No,No,No,No,One Year,173.15,0.0,0.0,113.4,286.55,No Churn
0468-YRPXN,27.0,No,37.316146,-121.936285,3.0,No,0.0,10.0,Yes,No,No,None,No,No,No,No,No,Month-to-Month,185.4,0.0,0.0,393.9,579.3,No Churn
7596-ZYWBB,24.0,No,34.364153,-118.615583,3.0,Yes,2.0,8.0,Yes,No,No,None,No,No,No,No,No,Two Year,201.7,0.0,0.0,341.36,543.06,No Churn
2002-MZHWP,78.0,Yes,37.461251,-122.235414,2.0,No,0.0,20.0,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,1389.2,0.0,0.0,114.20007,1503.4,Attitude
2856-HYAPG,63.0,No,37.013471,-121.877877,1.0,No,0.0,43.0,No,No,Yes,DSL,No,No,Yes,No,Yes,Month-to-Month,2076.2,20.29,0.0,0.0,2055.91,Competitor
6352-TWCAU,44.0,No,32.808814,-117.134694,3.0,No,0.0,24.0,No,No,Yes,Cable,Yes,No,No,Yes,Yes,Two Year,830.8,0.0,6.6882515,0.0,837.4882,No Churn
0508-SQWPL,63.0,Yes,41.444606,-123.471895,4.0,Yes,8.0,37.0,Yes,No,Yes,Cable,No,No,Yes,Yes,Yes,Two Year,3371.75,0.0,-6.1035156e-05,577.2,3948.95,No Churn
3410-YOQBQ,38.0,No,38.809175,-121.171375,3.0,No,0.0,38.0,Yes,Yes,No,None,No,No,No,No,No,One Year,730.1,0.0,0.0,844.74,1574.84,No Churn
0519-DRGTI,22.0,No,35.339796,-119.023552,4.0,Yes,0.0,65.0,Yes,Yes,No,None,No,No,No,No,No,Month-to-Month,1725.0,0.0,0.0,1327.95,3052.95,No Churn
6384-VMJHP,54.0,No,36.15254796653061,-120.194274,1.0,Yes,2.0,28.0,Yes,Yes,Yes,None,No,Yes,No,No,Yes,Month-to-Month,4113.1,1.7964531,1.796331,902.4,5015.5,Competitor
9361-YNQWJ,31.0,No,33.507255,-117.029473,3.0,No,0.0,67.0,Yes,No,No,None,No,No,No,No,No,Two Year,1311.3,0.0,0.0,316.24,1627.54,No Churn
8183-ONMXC,24.0,No,34.078821,-118.177576,1.0,No,0.0,17.0,Yes,No,Yes,Cable,No,No,No,No,Yes,Month-to-Month,1093.1,0.0,0.0,689.35,1782.45,Competitor
8456-QDAVC,36.0,No,38.931425,-121.946081,3.0,Yes,1.0,27.0,Yes,No,Yes,Cable,No,No,No,No,No,Two Year,550.1,0.0,0.0,64.8,614.89996,No Churn
5696-EXCYS,38.0,No,34.08111,-117.853935,5.0,Yes,1.0,28.0,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,5305.05,0.0,0.0,2766.02,8071.07,No Churn
6982-UQZLY,53.0,No,33.970343,-118.171368,3.0,Yes,9.0,72.0,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Two Year,1379.8,0.0,0.0,3458.88,4838.68,No Churn
2925-VDZHY,35.0,No,33.833686,-117.513063,3.0,Yes,1.0,28.0,Yes,Yes,Yes,Cable,Yes,No,Yes,Yes,Yes,Two Year,6094.25,3.2,0.0,872.64,6963.69,No Churn
8267-KFGYD,30.0,No,36.625114,-121.823565,2.0,Yes,2.0,1.0,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,Month-to-Month,79.35,0.0,0.0,23.63,102.98,Attitude
2675-DHUTR,21.0,No,34.015217,-118.109962,3.0,No,0.0,24.0,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-to-Month,2259.35,0.0,0.0,433.68,2693.03,No Churn
7617-EYGLW,63.0,No,37.499411,-122.196318,3.0,No,0.0,65.0,No,No,Yes,Cable,No,No,Yes,Yes,Yes,Two Year,3921.1,0.0,0.0,0.0,3921.1,No Churn
6685-XSHHU,27.0,No,34.133809,-117.523724,4.0,No,0.0,27.0,Yes,No,No,None,No,No,No,No,No,Two Year,470.0,0.0,0.0,1286.55,1756.55,No Churn
3656-TKRVZ,32.0,No,38.093701,-122.276589,3.0,No,0.0,28.0,Yes,Yes,Yes,Cable,Yes,No,No,No,Yes,Month-to-Month,402.4375,0.0,0.0,518.23,2430.38,No Churn
0761-AETCS,35.0,No,33.945318,-117.992066,4.0,Yes,9.0,54.0,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Month-to-Month,6118.95,0.0,0.0,2694.6,8813.55,No Churn
7248-VZQLC,77.0,Yes,32.957195,-117.202542,2.0,No,0.0,23.0,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,2293.6,0.0,0.0,716.91,3010.51,Competitor
7294-TMAOP,55.0,No,36.15254796653061,-120.66527,3.0,Yes,1.0,4.0,Yes,Yes,No,None,No,No,No,No,No,One Year,73.1,0.0,0.0,66.72,139.82,No Churn
8805-JNRAZ,23.0,No,32.619465,-116.593605,3.0,No,0.0,42.0,Yes,Yes,Yes,Cable,No,Yes,No,No,No,One Year,2421.6,0.0,0.0,1236.48,3658.08,No Churn
9524-EGPJC,28.0,No,37.186141,-121.843554,3.0,Yes,10.0,28.0,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,402.4375,-2597.8125,0.0,474.98,3475.23,No Churn
1216-BGTSP,47.0,No,39.495768,-121.747472,3.0,Yes,2.0,28.0,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,320.4,0.0,0.0,6.899994,327.3,No Churn
5777-KJIRB,34.0,No,33.569186,-117.640055,3.0,Yes,7.0,71.0,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Two Year,3754.0,0.0,0.0,2441.69,7799.44,No Churn
2386-LAHRK,62.0,No,34.129058,-118.759788,1.0,Yes,1.0,2.0,Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,Month-to-Month,113.55,0.0,0.0,11.34,124.89,Competitor
4012-YCFAI,45.0,No,33.707483,-117.200006,2.0,No,0.0,30.0,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-to-Month,2555.9,0.0,0.0,280.2,2836.1,Attitude
1705-GUHPV,25.0,No,34.127194,-118.295647,4.0,No,0.0,28.0,Yes,No,Yes,Cable,Yes,Yes,No,No,Yes,Month-to-Month,1530.6,0.0,0.0,582.3,2112.9,No Churn
7576-OYWBN,44.0,No,41.027281,-120.669427,5.0,Yes,3.0,28.0,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Two Year,5746.75,0.0,0.0,1695.92,7442.67,No Churn
1930-BZLHI,63.0,No,36.488056,-120.407691,3.0,No,0.0,1.0,Yes,No,Yes,Cable,Yes,No,No,No,Yes,Month-to-Month,49.9,0.0,0.0,9.0,58.9,No Churn
5959-BELXA,61.0,No,37.218705,-121.762429,3.0,Yes,2.0,72.0,Yes,Yes,No,None,Yes,No,No,No,Yes,Two Year,1851.45,0.0,0.0,2442.24,4293.69,No Churn
9233-PSYHO,40.0,No,37.687264,-122.15728,4.0,No,0.0,2.0,Yes,No,No,None,No,No,No,No,No,Month-to-Month,40.9,0.0,0.0,86.54,127.44,No Churn
5317-FLPJF,38.0,No,33.720359,-117.733655,3.0,Yes,3.0,56.0,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Two Year,5873.75,0.0,0.0,2360.96,8234.71,No Churn
1927-QEWMY,48.0,No,37.907777,-122.127161,3.0,Yes,1.0,17.0,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Month-to-Month,402.4375,0.0,6.6882515,1175.7142,1584.84,No Churn
4018-KJYUY,23.0,No,37.990118,-122.012188,4.0,Yes,0.0,31.0,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Month-to-Month,3205.6,0.0,0.0,1417.01,4622.61,No Churn
9514-JDSKI,67.0,Yes,37.331762,-122.341444,4.0,No,0.0,5.0,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Two Year,408.5,0.0,-7.6293945e-06,91.9,500.4,No Churn
