index,Customer ID,Age,Senior Citizen,Latitude,Longitude,Satisfaction Score,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Multiple Lines,Internet Service,Internet Type,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Unlimited Data,Contract,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Churn Category
803,3675-YDUPJ,53.0,No,38.050558,-118.459472,4.0,No,0.0,18.0,No,No,Yes,DSL,Yes,No,Yes,No,Yes,Month-to-Month,550.35,0.0,0.0,0.0,550.35,No Churn
804,2616-UUTFK,54.0,No,34.174215,-118.345928,3.0,No,0.0,1.0,Yes,Yes,Yes,DSL,No,Yes,No,No,No,Month-to-Month,4689.15,0.0,10.0,34.02,98.32,No Churn
805,5446-DKWYW,48.0,No,33.929812,-122.521585,4.0,No,0.0,33.0,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,One Year,2603.3,0.0,0.0,848.4300000000001,3451.7300000000005,No Churn
808,1137-DGOWI,19.0,No,38.002125,-121.324979,5.0,No,7.0,12.0,Yes,Yes,Yes,None,No,Yes,No,No,No,Two Year,2016.45,0.0,0.0,3345.98,5693.650000000001,No Churn
809,4282-YMKNA,36.0,No,33.735802,-117.818805,2.0,No,0.0,1.0,No,No,Yes,DSL,No,No,No,No,Yes,Month-to-Month,45.75,0.0,0.0,24.24,69.99,Attitude
811,5324-KTGCG,50.0,No,33.215251,-116.53633,5.0,Yes,0.0,64.0,Yes,Yes,Yes,DSL,No,No,No,No,Yes,Month-to-Month,7665.8,0.0,0.0,211.6,1606.1,No Churn
814,9621-OUPYD,52.0,No,40.485849,-124.163234,3.0,Yes,3.0,55.0,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,3842.6,0.0,0.0,1532.85,1989.3,No Churn
817,1116-DXXDF,55.0,Yes,38.460517,-118.046695,3.0,No,0.0,10.0,No,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,329.8,0.0,0.0,0.0,329.8,Other
818,9108-EJFJP,21.0,No,33.782346,-117.635263,1.0,No,1.0,6.0,Yes,No,Yes,DSL,Yes,No,No,No,Yes,Month-to-Month,659.65,0.0,0.0,739.1999999999999,6044.46,Dissatisfaction
819,9688-YGXVR,38.0,Yes,38.688764,-118.397782,3.0,Yes,8.0,28.0,Yes,Yes,Yes,DSL,No,No,No,Yes,No,Month-to-Month,2998.0,0.0,0.0,681.8000000000001,3679.8,No Churn
820,9602-WCXPI,56.0,No,34.079449,-118.256358,3.0,Yes,6.0,13.0,Yes,No,No,None,No,No,No,No,No,Two Year,7388.45,0.0,0.0,359.06,631.4100000000001,No Churn
821,6569-KTMDU,28.0,No,33.141265,-116.967221,4.0,Yes,5.0,23.0,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,One Year,1347.15,0.0,0.0,31.97,1379.12,No Churn
822,5167-GBFRE,55.0,No,37.331762,-118.552784,3.0,Yes,6.0,17.0,Yes,No,Yes,DSL,No,No,Yes,Yes,No,One Year,1070.7,0.0,0.0,809.0300000000001,2780.6,No Churn
823,2043-WVTQJ,63.0,No,33.923149,-117.244933,5.0,Yes,8.0,71.0,Yes,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Two Year,19.0,0.0,0.0,1568.8,49.49,No Churn
826,0895-LMRSF,68.0,No,36.303793,-119.375646,4.0,Yes,0.0,30.0,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,Month-to-Month,173.0,0.0,60.0,1274.7,973.53,No Churn
827,5457-COLHT,49.0,No,37.786031,-120.411517,5.0,No,0.0,20.0,Yes,No,No,None,No,No,No,No,No,Two Year,406.95,0.0,0.0,317.4,724.3499999999999,No Churn
828,9957-YODKZ,43.0,No,34.106922,-117.297553,4.0,No,0.0,9.0,Yes,No,No,None,No,No,No,No,No,Month-to-Month,186.15,0.0,0.0,23.4,793.01,No Churn
829,3011-WQKSZ,62.0,No,37.713926,-121.928425,1.0,Yes,0.0,6.0,No,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Month-to-Month,474.9,0.0,0.0,172.26,926.88,Other
832,8224-IVVPA,46.0,No,37.924014,-122.511694,3.0,Yes,7.0,18.0,Yes,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Two Year,6365.35,0.0,0.0,643.26,7008.610000000001,No Churn
836,3563-SVYLG,36.0,No,37.331762,-122.341444,3.0,Yes,0.0,11.0,Yes,No,Yes,DSL,No,No,No,No,Yes,Month-to-Month,472.25,0.0,0.0,320.76,793.01,No Churn
838,8024-XNAFQ,80.0,Yes,36.789213,-119.140338,1.0,Yes,5.0,32.0,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,Month-to-Month,597.0,0.0,0.0,1066.23,146.95000000000002,Dissatisfaction
840,6861-OKBCE,49.0,No,33.290907,-117.202895,3.0,No,0.0,10.0,Yes,No,Yes,None,No,Yes,No,No,No,Month-to-Month,638.95,0.0,90.0,14.8,743.75,No Churn
841,2995-YWTCD,44.0,No,33.25283,-116.986079,5.0,Yes,0.0,15.0,Yes,No,No,None,No,No,No,No,No,Month-to-Month,309.4,0.0,0.0,241.95,551.3499999999999,No Churn
842,1163-ONYEY,52.0,No,41.10831,-121.360362,4.0,Yes,8.0,24.0,Yes,No,No,None,No,No,No,No,No,Two Year,452.55,0.0,0.0,729.84,1182.39,No Churn
843,6614-VBEGU,49.0,No,32.697098,-118.334081,4.0,Yes,1.0,23.0,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,One Year,1968.1,8.3,0.0,415.15,2374.95,No Churn
844,8220-OCUFY,44.0,No,35.666886,-119.186717,4.0,No,0.0,11.0,Yes,No,Yes,DSL,Yes,No,Yes,No,No,Month-to-Month,402.85,0.0,90.0,1951.2,1274.51,No Churn
845,0021-IKXGC,39.0,No,35.924252,-117.012975,2.0,No,0.0,1.0,No,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,2745.2,0.0,0.0,1548.45,664.0899999999999,Price
846,0023-HGHWL,58.0,No,33.830099,-118.182239,2.0,Yes,1.0,14.0,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,One Year,659.65,0.0,0.0,476.82,2120.81,Dissatisfaction
847,6087-YPWHO,19.0,No,38.085839,-120.37855,3.0,No,5.0,68.0,Yes,No,Yes,None,No,Yes,Yes,No,No,Month-to-Month,114.15,0.0,0.0,217.93,5537.69,No Churn
848,9350-ZXYJC,60.0,No,40.390301,-123.412327,3.0,No,0.0,26.0,Yes,No,Yes,None,No,No,No,Yes,No,Two Year,601.6,0.0,0.0,8.07,874.3699999999999,No Churn
849,1724-BQUHA,66.0,Yes,36.301689,-118.274186,1.0,Yes,1.0,65.0,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,One Year,6979.8,0.0,0.0,1214.85,8194.65,Competitor
850,1047-NNCBF,68.0,Yes,39.24124,-124.027381,2.0,Yes,0.0,36.0,Yes,Yes,Yes,DSL,No,No,No,No,Yes,Month-to-Month,196.15,0.0,0.0,373.56,3271.65,Dissatisfaction
851,8625-AZYZY,42.0,No,33.017518,-118.615583,3.0,Yes,7.0,68.0,No,No,Yes,Cable,Yes,No,No,No,Yes,Two Year,3794.5,0.0,0.0,0.0,3794.5,No Churn
852,9068-FHQHD,23.0,No,38.154823,-122.017258,4.0,Yes,7.0,72.0,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Two Year,7998.8,0.0,70.0,925.2,8994.0,No Churn
853,7026-YMSBE,69.0,Yes,34.093781,-122.521585,3.0,Yes,5.0,29.0,No,No,Yes,Cable,No,No,Yes,No,Yes,One Year,1228.65,0.0,0.0,0.0,4299.42,No Churn
854,5176-OLSKT,67.0,Yes,32.825086,-122.73203,1.0,Yes,1.0,3.0,No,No,Yes,DSL,No,No,No,No,Yes,Month-to-Month,93.7,0.0,0.0,0.0,93.7,Competitor
855,4547-KQRTM,74.0,No,38.486938,-121.395805,1.0,No,1.0,27.0,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,25.1,0.0,0.0,2241.36,92.12,Competitor
856,2582-FFFZR,21.0,Yes,37.388349,-122.196318,3.0,Yes,1.0,53.0,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,One Year,2471.25,0.0,0.0,2524.92,7396.37,No Churn
860,8058-JMEQO,44.0,No,33.839989,-116.659215,4.0,Yes,0.0,29.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,2149.05,0.0,0.0,2145.6,2305.36,No Churn
861,9631-XEYKE,24.0,No,32.825086,-117.199424,2.0,Yes,1.0,11.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,825.7,0.0,0.0,237.38,1063.08,Competitor
862,2208-UGTGR,72.0,Yes,36.391777,-119.372842,4.0,No,0.0,39.0,No,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Two Year,4036.0,0.0,0.0,391.17,6553.51,No Churn
863,7354-OIJLX,39.0,Yes,38.006047,-121.916834,3.0,No,0.0,4.0,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,257.05,0.0,0.0,806.72,388.21,Attitude
864,9210-IAHGH,19.0,No,33.830453,-121.752383,3.0,No,10.0,26.0,Yes,Yes,Yes,DSL,Yes,Yes,No,No,Yes,One Year,1581.95,0.0,0.0,989.04,2570.99,No Churn
865,9738-QLWTP,70.0,No,41.33832,-122.290756,3.0,No,0.0,17.0,Yes,No,No,None,No,No,No,No,No,Month-to-Month,385.55,0.0,0.0,929.5,963.89,No Churn
866,7270-BDIOA,70.0,Yes,39.600599,-120.636358,2.0,No,0.0,1.0,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,3229.65,0.0,0.0,34.37,2885.46,Other
867,6242-FEGFD,68.0,No,40.689243,-122.037023,1.0,No,0.0,1.0,Yes,No,Yes,DSL,No,No,No,No,Yes,Month-to-Month,46.3,0.0,0.0,369.04,82.39,Price
869,4077-HWUYD,58.0,No,37.375156,-118.593408,3.0,No,9.0,18.0,Yes,Yes,No,Fiber Optic,No,No,No,No,No,Month-to-Month,20.3,36.38,0.0,468.09,2654.36,No Churn
872,3658-KIBGF,21.0,No,38.049292,-120.249581,3.0,Yes,8.0,72.0,Yes,Yes,Yes,DSL,No,Yes,No,No,No,Two Year,6843.15,0.0,0.0,1349.28,8192.43,No Churn
873,7198-GLXTC,52.0,No,35.449881,-118.841442,4.0,No,0.0,35.0,Yes,Yes,Yes,DSL,No,No,No,No,Yes,Month-to-Month,2848.45,0.0,0.0,1442.35,4271.96,No Churn
874,9199-PWQVC,33.0,No,37.233226,-121.78809,5.0,Yes,0.0,27.0,Yes,Yes,Yes,DSL,No,No,No,Yes,Yes,Two Year,1752.45,0.0,0.0,359.06,61.89,No Churn
876,1666-JXLKU,20.0,No,34.983808,-122.076886,3.0,Yes,6.0,31.0,Yes,No,Yes,DSL,No,No,No,Yes,Yes,One Year,1647.0,0.0,0.0,776.24,2423.24,No Churn
877,0156-FVPTA,54.0,No,38.801936,-122.938935,5.0,No,0.0,31.0,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,One Year,1492.1,0.0,0.0,2599.0800000000004,6728.23,No Churn
878,9565-DJPIB,47.0,No,37.80707,-119.129075,4.0,Yes,9.0,46.0,Yes,No,Yes,DSL,No,No,Yes,Yes,No,Two Year,99.6,49.51,30.0,77.47,4674.01,No Churn
879,3229-USWAR,36.0,No,40.775272,-123.287414,3.0,Yes,10.0,44.0,Yes,No,Yes,DSL,Yes,No,No,No,Yes,Month-to-Month,2419.55,14.78,40.0,1922.8,1467.2,No Churn
880,5707-ZMDJP,75.0,Yes,37.572273,-121.964583,4.0,Yes,7.0,60.0,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,Month-to-Month,2015.8,36.38,0.0,26.15,35.52,No Churn
882,6646-QVXLR,20.0,No,34.015481,-116.833922,4.0,No,0.0,36.0,Yes,No,Yes,DSL,No,Yes,No,No,Yes,Month-to-Month,3565.65,0.0,0.0,707.04,4242.43,No Churn
884,4614-NUVZD,57.0,No,36.622237,-119.521126,1.0,Yes,1.0,27.0,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Month-to-Month,2510.2,0.0,0.0,1066.23,3576.43,Dissatisfaction
885,7571-YXDAD,19.0,No,33.784597,-121.260051,5.0,Yes,8.0,5.0,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,356.1,0.0,0.0,239.55,595.65,No Churn
887,5385-SUIRI,34.0,No,34.13658,-118.245839,5.0,Yes,6.0,20.0,Yes,No,Yes,None,No,No,No,No,Yes,Two Year,2603.3,0.0,0.0,1130.22,4695.81,No Churn
890,8421-WZOOW,71.0,Yes,34.04597,-120.188002,2.0,Yes,1.0,1.0,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,95.1,0.0,0.0,4.89,99.99,Price
892,0607-MVMGC,38.0,No,35.634488,-120.293534,4.0,Yes,5.0,7.0,Yes,Yes,Yes,DSL,No,No,No,No,Yes,One Year,1049.05,0.0,0.0,239.43,9961.84,No Churn
894,2612-PHGOX,75.0,Yes,40.665952,-120.153393,2.0,No,0.0,7.0,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,19.9,0.0,0.0,86.94,3990.12,Attitude
895,7486-KSRVI,26.0,Yes,37.924838,-122.289145,3.0,No,0.0,46.0,Yes,Yes,Yes,None,No,Yes,Yes,No,Yes,Two Year,4863.85,36.78,0.0,1893.82,6720.890000000001,No Churn
899,1866-DIOQZ,23.0,No,40.854512,-123.450097,1.0,No,1.0,1.0,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,70.1,0.0,0.0,17.37,471.29,Competitor
903,0487-CRLZF,24.0,Yes,39.220368,-122.907693,3.0,Yes,9.0,1.0,Yes,No,No,None,No,No,No,No,No,One Year,19.25,0.0,0.0,25.1,44.35,No Churn
905,0060-FUALY,67.0,Yes,34.231053,-118.008961,3.0,Yes,9.0,63.0,Yes,Yes,No,None,No,Yes,Yes,No,No,Month-to-Month,173.0,0.0,0.0,41.6,6869.52,No Churn
906,9392-XBGTD,63.0,No,33.570023,-118.164432,3.0,No,0.0,12.0,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,6130.95,0.0,0.0,132.48,1044.48,No Churn
909,0979-PHULV,43.0,No,37.572273,-122.491642,4.0,Yes,3.0,66.0,Yes,Yes,No,None,No,No,No,No,No,One Year,1714.55,0.0,0.0,2827.44,4541.99,No Churn
911,2386-OWURY,25.0,Yes,38.460517,-121.70606,1.0,No,0.0,57.0,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Month-to-Month,5746.15,0.0,0.0,140.57999999999998,2549.61,Dissatisfaction
912,1399-UBQIU,30.0,No,41.336354,-121.360597,4.0,Yes,0.0,5.0,Yes,No,No,None,No,No,Yes,No,No,Month-to-Month,117.95,0.0,0.0,16.85,134.8,No Churn
914,2746-DIJLO,59.0,No,34.943523,-120.256729,3.0,Yes,10.0,32.0,No,No,Yes,DSL,No,No,Yes,Yes,Yes,Month-to-Month,1653.45,0.0,0.0,0.0,1653.45,No Churn
919,6711-VTNRE,26.0,No,32.898613,-117.202937,3.0,No,0.0,22.0,Yes,No,Yes,DSL,No,Yes,No,Yes,Yes,One Year,1193.05,0.0,0.0,737.6600000000001,2685.6,Competitor
924,4199-QHJNM,54.0,No,37.941456,-122.320968,2.0,Yes,1.0,5.0,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Month-to-Month,412.1,0.0,10.0,5.8,427.9,Other
925,2188-SXWVT,40.0,No,35.746484,-121.223355,4.0,No,0.0,72.0,Yes,Yes,No,Fiber Optic,No,No,No,No,Yes,One Year,1836.9,0.0,0.0,1729.21,89.26,No Churn
926,8069-YQQAJ,40.0,No,41.027281,-122.203168,4.0,No,0.0,14.0,Yes,Yes,No,None,No,No,No,No,No,One Year,321.7,0.0,0.0,469.0,790.7,No Churn
927,8540-ZQGEA,44.0,No,37.233226,-120.877572,5.0,No,6.0,24.0,Yes,No,No,None,No,No,No,No,No,One Year,482.8,0.0,0.0,860.64,1343.44,No Churn
929,9172-ANCRX,38.0,No,37.797526,-122.272437,3.0,Yes,2.0,72.0,Yes,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,No,Two Year,8443.7,0.0,120.0,3232.08,11795.78,No Churn
930,5249-QYHEX,47.0,No,33.174725,-116.743329,5.0,No,0.0,39.0,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,One Year,3219.75,0.0,0.0,1370.0700000000002,4589.82,No Churn
931,1905-OEILC,63.0,No,34.097863,-116.594561,4.0,Yes,0.0,69.0,Yes,No,Yes,None,No,No,No,No,No,Month-to-Month,1424.9,0.0,0.0,147.52,496.94,No Churn
932,9367-WXLCH,62.0,No,39.094102,-123.500853,4.0,No,0.0,69.0,Yes,No,Yes,DSL,No,Yes,No,Yes,No,One Year,4904.25,0.0,0.0,2102.73,2501.54,No Churn
933,7134-MJPDY,73.0,Yes,38.544002,-121.685559,1.0,No,0.0,4.0,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Month-to-Month,259.8,0.0,0.0,193.4,834.62,Competitor
934,1448-CYWKC,40.0,No,40.346634,-118.591951,4.0,Yes,9.0,51.0,Yes,No,No,None,No,Yes,No,No,No,One Year,862.4,0.0,0.0,1201.52,2063.92,No Churn
935,2758-RNWXS,20.0,No,34.201108,-116.593456,3.0,No,0.0,45.0,Yes,No,Yes,DSL,No,Yes,No,Yes,No,Month-to-Month,3413.25,0.0,0.0,742.6600000000001,9708.69,No Churn
937,7153-CHRBV,36.0,No,37.939768,-120.188002,3.0,Yes,7.0,47.0,Yes,Yes,Yes,Cable,No,No,No,No,Yes,Month-to-Month,4017.45,0.0,0.0,51.23,4068.68,No Churn
938,0129-QMPDR,44.0,No,38.014457,-120.842609,1.0,No,0.0,12.0,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Month-to-Month,858.6,0.0,0.0,127.82,35.45,Dissatisfaction
940,7096-UCLNH,19.0,No,35.861928,-118.636698,1.0,No,0.0,16.0,No,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Month-to-Month,206.6,0.0,0.0,122.37,5887.83,Competitor
941,5642-MHDQT,64.0,No,32.805518,-117.169052,3.0,Yes,1.0,56.0,No,No,Yes,DSL,No,No,No,Yes,Yes,One Year,4122.9,0.0,0.0,3232.08,4456.57,No Churn
943,2088-IEBAU,55.0,No,38.574856,-121.46504,5.0,Yes,1.0,2.0,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Month-to-Month,5073.1,0.0,0.0,0.0,6976.650000000001,No Churn
945,6585-WCEWR,28.0,No,37.306612,-122.080621,3.0,Yes,1.0,55.0,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,Two Year,3046.4,0.0,60.0,484.00000000000006,3590.4,Competitor
948,1402-PTHGN,64.0,No,37.350284,-121.852855,1.0,No,0.0,1.0,Yes,No,Yes,Cable,No,No,No,No,No,Month-to-Month,70.45,0.0,10.0,295.68,123.32,Competitor
949,5609-IMCGG,38.0,No,36.414611,-121.6386,3.0,Yes,10.0,66.0,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,Yes,One Year,5898.6,0.0,0.0,2467.0800000000004,8365.68,No Churn
950,4423-YLHDV,36.0,No,34.030915,-122.642352,5.0,No,0.0,9.0,Yes,No,No,None,No,No,No,No,No,Month-to-Month,181.8,0.0,0.0,123.48,305.28000000000003,No Churn
951,2239-CGBUZ,50.0,No,33.867593,-117.785046,3.0,Yes,5.0,31.0,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,One Year,3687.75,0.0,0.0,409.36,2199.56,No Churn
952,8566-YPRGL,41.0,No,36.27688,-118.37019,5.0,Yes,3.0,61.0,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Two Year,6751.35,0.0,0.0,1685.4299999999998,8436.78,No Churn
953,3776-EKTKM,45.0,No,37.74441,-122.486764,3.0,No,0.0,72.0,No,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Two Year,4807.45,0.0,0.0,0.0,4807.45,No Churn
956,9978-HYCIN,35.0,No,34.08111,-117.853935,4.0,No,1.0,8.0,Yes,No,Yes,DSL,No,Yes,No,No,Yes,Two Year,3355.65,25.42,0.0,3430.72,3593.87,No Churn
957,9711-FJTBX,59.0,No,39.381174,-121.21191,4.0,Yes,0.0,55.0,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,One Year,5276.1,0.0,0.0,79.2,6647.25,No Churn
959,5850-BDWCY,61.0,No,36.667794,-121.601306,4.0,Yes,8.0,25.0,Yes,No,Yes,Cable,No,No,Yes,Yes,Yes,Two Year,1961.6,0.0,0.0,0.0,605.47,No Churn
961,6668-CNMFP,80.0,No,38.522328,-118.244914,4.0,Yes,6.0,46.0,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,One Year,160.05,0.0,0.0,1130.22,5960.05,No Churn
962,0174-QRVVY,25.0,No,39.559709,-117.752574,2.0,No,0.0,67.0,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Two Year,7752.3,0.0,0.0,2269.96,10022.26,Other
965,3523-QRQLL,44.0,No,37.666587,-120.411517,4.0,Yes,4.0,72.0,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Two Year,1938.05,0.0,0.0,3170.16,10881.61,No Churn
967,7153-OANIO,36.0,Yes,39.449794,-121.936372,4.0,Yes,0.0,17.0,Yes,No,Yes,None,No,No,No,No,Yes,Month-to-Month,45.15,0.0,0.0,124.14,1436.77,No Churn
968,9173-IVZVP,60.0,No,37.147198,-121.120161,3.0,Yes,0.0,72.0,No,Yes,No,DSL,No,Yes,No,No,No,Two Year,3027.65,0.0,0.0,293.13,3593.87,No Churn
971,7956-XQWGU,35.0,No,37.483535,-119.679414,3.0,No,0.0,8.0,Yes,Yes,Yes,Cable,No,No,No,No,Yes,One Year,5936.55,0.0,0.0,1972.48,1708.5,No Churn
972,8316-BBQAY,64.0,No,34.983808,-122.587513,4.0,Yes,1.0,37.0,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,One Year,2479.25,38.46,0.0,1123.32,4462.700000000001,No Churn
975,0203-HHYIJ,31.0,No,38.027218,-122.23463,4.0,No,0.0,12.0,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,One Year,979.05,0.0,0.0,191.64,460.3,No Churn
976,4210-QFJMF,38.0,No,33.362575,-117.299644,3.0,Yes,2.0,70.0,Yes,No,No,None,No,No,No,No,No,Two Year,1458.1,35.44,0.0,2224.6,3647.26,No Churn
978,2612-RANWT,57.0,No,40.186772,-122.388361,3.0,No,0.0,18.0,No,No,No,Cable,No,No,Yes,No,No,One Year,484.05,0.0,0.0,25.56,436.81,No Churn
981,3450-WXOAT,53.0,No,34.187599,-120.322219,3.0,No,0.0,23.0,Yes,Yes,No,None,No,Yes,No,No,No,Two Year,625.65,0.0,0.0,163.53,3051.8,No Churn
984,8066-POXGX,62.0,No,34.178483,-118.431791,4.0,Yes,6.0,43.0,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Two Year,3574.5,0.0,0.0,906.44,4480.94,No Churn
986,9752-ZNQUT,60.0,No,40.737431,-124.108897,1.0,No,0.0,7.0,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,635.6,0.0,0.0,108.57,744.1700000000001,Competitor
989,0168-XZKBB,64.0,No,33.868316,-117.929029,3.0,Yes,1.0,5.0,Yes,No,No,None,No,Yes,No,No,No,One Year,2908.2,0.0,0.0,26.0,111.1,No Churn
992,8393-DLHGA,46.0,No,37.943954,-117.973758,3.0,Yes,5.0,27.0,Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,One Year,1874.45,0.0,0.0,1085.67,2960.12,No Churn
995,4074-SJFFA,66.0,Yes,33.850504,-121.527823,3.0,No,0.0,68.0,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Month-to-Month,6503.2,0.0,0.0,1337.5600000000002,7840.76,No Churn
997,9555-SAHUZ,29.0,No,34.106922,-122.076886,4.0,Yes,9.0,29.0,Yes,No,No,DSL,No,No,No,No,No,Month-to-Month,158.35,0.0,0.0,39.84,198.19,No Churn
998,9465-RWMXL,56.0,No,41.017282,-121.468945,4.0,Yes,1.0,7.0,Yes,Yes,Yes,DSL,No,No,No,No,Yes,Two Year,8012.75,0.0,0.0,63.7,413.5,No Churn
1000,2546-KZAAT,46.0,No,34.712708,-117.889656,5.0,Yes,4.0,7.0,No,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Two Year,305.55,0.0,0.0,0.0,305.55,No Churn
1002,9348-YVOMK,60.0,No,36.654614,-117.324959,3.0,Yes,5.0,10.0,Yes,Yes,Yes,None,No,No,No,No,Yes,Month-to-Month,2230.85,0.0,0.0,2847.15,1314.58,No Churn
1003,9888-ZCUMM,68.0,No,34.067932,-123.287414,5.0,No,0.0,71.0,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,One Year,7181.25,0.0,0.0,277.61,1357.0700000000002,No Churn
1004,5600-KTXFM,42.0,No,36.414216,-121.360597,4.0,Yes,5.0,61.0,Yes,No,No,None,No,No,No,No,No,Two Year,1226.45,0.0,0.0,1920.89,3147.34,No Churn
1005,2988-QRAJY,24.0,No,38.513484,-120.704613,5.0,Yes,4.0,26.0,Yes,No,Yes,None,No,No,Yes,No,Yes,One Year,1285.8,0.0,0.0,120.12,1405.92,No Churn
1006,4061-UKJWL,34.0,No,38.392559,-117.199424,2.0,Yes,1.0,70.0,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Two Year,3030.6,0.0,20.0,2071.3,8950.8,Competitor
1007,8718-PTMEZ,80.0,No,34.065875,-118.238728,3.0,No,0.0,26.0,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Month-to-Month,2208.75,0.0,0.0,1296.62,3505.37,No Churn
1008,6116-RFVHN,26.0,No,33.739412,-117.173334,3.0,Yes,0.0,22.0,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Month-to-Month,4113.15,0.0,0.0,360.4,2001.79,No Churn
1010,8232-CTLKO,21.0,No,32.741499,-117.127409,4.0,Yes,7.0,17.0,Yes,No,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Two Year,7082.45,36.92,0.0,0.0,2717.9,No Churn
1013,1302-UHBDD,56.0,No,33.86532,-118.396336,3.0,No,0.0,20.0,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Month-to-Month,1641.3,0.0,0.0,907.8,1098.51,No Churn
1014,6188-UXBBR,40.0,No,32.886925,-118.540958,2.0,No,0.0,4.0,Yes,No,No,Fiber Optic,Yes,No,No,No,Yes,Month-to-Month,206.6,0.0,0.0,31.34,2685.6,Competitor
1015,2200-DSAAL,60.0,No,33.828779,-117.848299,5.0,Yes,1.0,67.0,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Two Year,7567.2,36.66,0.0,1454.5700000000002,8985.11,No Churn
1016,9795-SHUHB,68.0,Yes,32.605012,-116.97595,3.0,Yes,6.0,71.0,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Month-to-Month,7713.55,0.0,140.0,2171.89,305.28000000000003,No Churn
